global_post_id,sample_group,source_dataset,fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,tweet_id,tweet_url,created_at,text,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,account_role,account_index,collection_method,max_posts_cap,source_folder,is_duplicate_removed,is_empty_text,is_retweet,is_reply,is_quote,language_hint,classification_status
benchmark_self_defeating_moonpie::916389014961377280,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/916389014961377280,916389014961377280,https://x.com/MoonPie/status/916389014961377280,Fri Oct 06 19:45:41 +0000 2017,(3/10) Thank you. What is your name?,1,14,110,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1580896097127763968,fortune_top100_ranked,fortune_x_2025_ranked,39,Morgan Stanley,@morganstanley,@morganstanley,https://x.com/morganstanley,1580896097127763968,https://x.com/morganstanley/status/1580896097127763968,Fri Oct 14 12:19:35 +0000 2022,"$MS 3Q22: Wealth Management added $65 billion in net new assets, bringing total net new assets year-to-date to $260 billion.",2,1,7,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/039_morgan_stanley/accounts/01_primary_morganstanley,true,false,false,false,false,en,pending
fortune_top100_ranked::1854617417533505957,fortune_top100_ranked,fortune_x_2025_ranked,28,Verizon Communications,@Verizon,@Verizon,https://x.com/Verizon,1854617417533505957,https://x.com/Verizon/status/1854617417533505957,Thu Nov 07 20:10:24 +0000 2024,RT @VerizonNews: Work continues to restore our customer service lines. In the meantime please visit https://t.co/zRvbAO1KjQ or the My Veriz…,0,23,0,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/028_verizon_communications/accounts/01_primary_verizon,true,false,true,false,false,mixed,pending
fortune_top100_ranked::1301535309717536772,fortune_top100_ranked,fortune_x_2025_ranked,95,Liberty Mutual Insurance Group,@LibertyMutual,@LibertyMutual,https://x.com/LibertyMutual,1301535309717536772,https://x.com/LibertyMutual/status/1301535309717536772,Thu Sep 03 14:59:33 +0000 2020,A simple way to stay prepared this month is to put fresh batteries in all the flashlights around your house. https://t.co/lDuGJWa8Zj,5,0,1,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/095_liberty_mutual_insurance_group/accounts/01_primary_libertymutual,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1692650488024502332,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1692650488024502332,1692650488024502332,https://x.com/MoonPie/status/1692650488024502332,Fri Aug 18 21:31:38 +0000 2023,.@littledebbie I’d like to speak to Deborah please,220,2326,23153,234,true,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1248679862384185347,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1248679862384185347,1248679862384185347,https://x.com/Wendys/status/1248679862384185347,Fri Apr 10 18:30:53 +0000 2020,"Shout out to LostMermaid. It's never too late to reply back. Even if it has been like...a year. The internet can see you. 

Let's grab that Free Dave's Single while we wait.",13,16,472,0,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1588516420647878656,fortune_top100_ranked,fortune_x_2025_ranked,59,MetLife,@metlife,@metlife,https://x.com/metlife,1588516420647878656,https://x.com/metlife/status/1588516420647878656,Fri Nov 04 13:00:02 +0000 2022,"MetLife recently joined volunteers from @VisionToLearn to present students in Newark, NJ with new glasses. The event brought vision screenings to students, getting them the glasses they need to succeed. Join us by volunteering with purpose in your community. #AllTogetherPossible https://t.co/aOSzN9QaFl",0,3,4,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/059_metlife/accounts/01_primary_metlife,true,false,false,false,false,en,pending
fortune_top100_ranked::1937615931401785811,fortune_top100_ranked,fortune_x_2025_ranked,60,HCA Healthcare,@hcahealthcare,@hcahealthcare,https://x.com/hcahealthcare,1937615931401785811,https://x.com/hcahealthcare/status/1937615931401785811,Tue Jun 24 20:56:51 +0000 2025,"Meet Kenny. He’s one of millions of Americans who are about to face a major increase in health insurance costs – and most don’t even know it yet. Without EPTCs, health insurance costs will skyrocket. Learn how you can help protect access to care at https://t.co/iwsJlTz8ts. https://t.co/yVeQnIrPwM",1,2,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/060_hca_healthcare/accounts/01_primary_hcahealthcare,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::904717690685636608,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/904717690685636608,904717690685636608,https://x.com/MoonPie/status/904717690685636608,Mon Sep 04 14:48:00 +0000 2017,"Ok here is the tweet:

you can't wear white after labor day but you can cover yourself with marshmallow nobody's gonna care",5,82,406,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1017191684969558019,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1017191684969558019,1017191684969558019,https://x.com/MoonPie/status/1017191684969558019,Wed Jul 11 23:39:30 +0000 2018,Fine I’ll say it a MoonPie is technically neither,122,263,3712,23,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1483861582073548809,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1483861582073548809,1483861582073548809,https://x.com/Wendys/status/1483861582073548809,Wed Jan 19 17:59:04 +0000 2022,From our lawyers: Not based on actual data. “Coca-Cola” is a registered trademark of The Coca-Cola Company.,79,24,1267,3,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::965731315772481537,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/965731315772481537,965731315772481537,https://x.com/MoonPie/status/965731315772481537,Mon Feb 19 23:34:22 +0000 2018,Today is for honoring all of the presidents of the united states but I don't think there is a president of brands on Twitter so maybe that could be MoonPie one day who knows,103,494,5263,123,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1579856852938289152,fortune_top100_ranked,fortune_x_2025_ranked,63,Capital One Financial,@CapitalOne,@CapitalOne,https://x.com/CapitalOne,1579856852938289152,https://x.com/CapitalOne/status/1579856852938289152,Tue Oct 11 15:30:00 +0000 2022,"To score, you’ve got to shoot first. RT with #sweepstakes for a chance to win tickets for you and nine friends for the @WashWizards season opener on Oct. 21! #DCAboveAll",16,32,29,38,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/063_capital_one_financial/accounts/01_primary_capitalone,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1527381535376252928,fortune_top100_ranked,fortune_x_2025_ranked,23,General Motors,@GM,@GM,https://x.com/GM,1527381535376252928,https://x.com/GM/status/1527381535376252928,Thu May 19 20:11:50 +0000 2022,"To reach an all-electric future, we need facilities dedicated to making our vision a reality. Factory ZERO is more than just our flagship EV assembly plant — it's also one of the most modern automotive plants in the country. #DidYouKnow https://t.co/Ov5y7ykMdK",5,13,57,2,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/023_general_motors/accounts/01_primary_gm,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1942240743487099014,fortune_top100_ranked,fortune_x_2025_ranked,37,Comcast,@comcast,@comcast,https://x.com/comcast,1942240743487099014,https://x.com/comcast/status/1942240743487099014,Mon Jul 07 15:14:12 +0000 2025,"RT @NBCOlympics: Team USA is ready to rep the red, white &amp; blue at the #WinterOlympics. 🇺🇸 https://t.co/3YgTtLoEZp",0,35,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/037_comcast/accounts/01_primary_comcast,true,false,true,false,false,mixed,pending
fortune_top100_ranked::2041214827432223226,fortune_top100_ranked,fortune_x_2025_ranked,43,Tesla,@tesla,@tesla,https://x.com/tesla,2041214827432223226,https://x.com/tesla/status/2041214827432223226,Mon Apr 06 18:01:53 +0000 2026,"Charging a Cybertruck at home costs less than $25 on average

If you have solar, it's basically free – and you become your own utility, unaffected by world events",227,463,3195,27,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/043_tesla/accounts/01_primary_tesla,true,false,false,false,false,mixed,pending
benchmark_aggressive_wendys::2050328345645133837,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/2050328345645133837,2050328345645133837,https://x.com/Wendys/status/2050328345645133837,Fri May 01 21:35:45 +0000 2026,new spicy chicken sandwich slaps https://t.co/nDUnSsL79R,1461,1210,11794,325,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1976756287619973607,fortune_top100_ranked,fortune_x_2025_ranked,49,RTX,@RTX_News,@RTX_News,https://x.com/RTX_News,1976756287619973607,https://x.com/RTX_News/status/1976756287619973607,Fri Oct 10 21:06:39 +0000 2025,"Congratulations to Denmark for adding 16 F-35s to their fleet, powered by the world’s most advanced operational fighter engine, the Pratt &amp; Whitney F135.",2,8,34,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/049_rtx/accounts/01_primary_rtx_news,true,false,false,false,false,mixed,pending
benchmark_aggressive_wendys::1314250917953318912,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1314250917953318912,1314250917953318912,https://x.com/Wendys/status/1314250917953318912,Thu Oct 08 17:06:51 +0000 2020,Burger King could never https://t.co/5aCAxQtEXM,182,1245,17876,220,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2027437326368985440,fortune_top100_ranked,fortune_x_2025_ranked,21,Chevron,@chevron,@chevron,https://x.com/chevron,2027437326368985440,https://x.com/chevron/status/2027437326368985440,Fri Feb 27 17:35:01 +0000 2026,"In recognition of her industry guidance, Eimear Bonner, Chevron CFO, has been named a @CNBC Changemaker. Learn more about her 2025 strategic and financial success: https://t.co/vS4LosPEUz https://t.co/k0ChsIccfO",9,10,28,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/021_chevron/accounts/01_primary_chevron,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::989256029270630400,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/989256029270630400,989256029270630400,https://x.com/MoonPie/status/989256029270630400,Wed Apr 25 21:33:11 +0000 2018,Just a normal day on twitter. Buy MoonPies,114,471,5212,27,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::941388832636669953,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/941388832636669953,941388832636669953,https://x.com/MoonPie/status/941388832636669953,Thu Dec 14 19:26:02 +0000 2017,"How does this make you feel, @MoonPie? Source: @Wendys AMA @reddit https://t.co/KZ7iUZCIVb",7,29,666,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1641134038319497233,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1641134038319497233,1641134038319497233,https://x.com/MoonPie/status/1641134038319497233,Wed Mar 29 17:43:40 +0000 2023,.@pickleinapouch what is this https://t.co/LsCE05xLWE,74,28,407,11,true,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::2030448455412252800,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/2030448455412252800,2030448455412252800,https://x.com/Wendys/status/2030448455412252800,Sun Mar 08 01:00:10 +0000 2026,"Travis and Jason Kelce’s mom, Donna Kelce, is in the middle of a home renovation ... TMZ has learned.

Read more: https://t.co/4KursdUOlk https://t.co/FsAv2tPWyz",3904,630,7917,2896,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1649512146491912193,fortune_top100_ranked,fortune_x_2025_ranked,58,Archer Daniels Midland,@ADMupdates,@ADMupdates,https://x.com/ADMupdates,1649512146491912193,https://x.com/ADMupdates/status/1649512146491912193,Fri Apr 21 20:35:16 +0000 2023,"Ever wonder what gives your food that snap, crackle pop? 💥​

ADM's portfolio of high-quality plant-derived texturants are versatile ingredients that can help you create the perfect texture and stability for your food needs.​

Discover more here: https://t.co/GNqtRMdgpL https://t.co/gTzxS205Sh",0,1,3,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/058_archer_daniels_midland/accounts/01_primary_admupdates,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::1328485510055141379,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1328485510055141379,1328485510055141379,https://x.com/MoonPie/status/1328485510055141379,Mon Nov 16 23:50:02 +0000 2020,https://t.co/gzip3nbDlf,30,45,1205,5,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,zxx,pending
benchmark_self_defeating_moonpie::1448790687755931656,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1448790687755931656,1448790687755931656,https://x.com/MoonPie/status/1448790687755931656,Thu Oct 14 23:19:51 +0000 2021,"Scroll for a fun lunar experience!
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
🌖
🌗
🌘
🌑
🌒
🌓
🌔
🌕
Haha cool anyway Linda please return my calls I need my fall jackets",36,306,3364,9,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
