candidate_id,sampling_stratum,fortune_rank,company_name,assigned_coder,text,presence_code,humor_label
C00544,humor_presence_uncertain,22,Ford Motor,coder3,"When Formula Drift pro @VaughnGittinJr helps design the All-New 2024 MUSTANG sports car’s optional drift brake, you know things are about to go sideways 😏 @RTR_Vehicles #ReadyToReveal https://t.co/TSKIOuME2O",1,1
C00800,high_engagement_posts,20,Bank of America,coder3,"For 42. 

Today, we celebrate the life and legacy of a legend that means so much to our game. Thank you for paving the way, Jackie. #Jackie42 https://t.co/kq6OnEUR1a",1,1
C00005,wendys_transfer_aggressive,18,Elevance Health,coder3,"Our health is impacted not only by physical and behavioral drivers, but by social factors as well. We call these the social drivers of health rather than social “determinants.” Find out why: 

#SDOH #WholeHealth

https://t.co/CWGD4Z45BS https://t.co/eoFgVkhqih",0,0
C00777,random_fortune_sample,36,Goldman Sachs Group,coder3,"Dom Wilson, senior advisor in the Goldman Sachs Global Markets Research Group, shares how investors are navigating market uncertainty. Listen to his perspective on the latest episode of Exchanges: https://t.co/MdcvSKNmUo https://t.co/Di1AT4GPCt",0,0
C00338,classifier_disagreement,37,Comcast,coder3,"RT @Olympics: One week today. Seven days’ time. Next Friday! 🙌

Whichever way you say it, Paris 2024 is almost here! 🤩

#Paris2024 @Paris20…",1,1
C01278,humor_presence_uncertain,87,Tyson Foods,coder3,We’re excited to welcome @TysonFoods to our global membership! We look forward to working with them on their #waterstewardship journey. Learn more about their current water-related efforts here: https://t.co/LNmpTUOJXM https://t.co/widOQq4yFQ,1,1
C01398,classifier_disagreement,98,Coca-Cola,coder3,Byte = Virtual + Reality 👨🏿‍💻  #CocaColaCreations #CocaColaByte,1,1
C00986,wendys_transfer_aggressive,35,AT&T,coder3,#TwitchConLasVegas is officially here! Check out the AT&amp;T Connected Courtyard for interactive games &amp; a chance to meet your favorite streamers! https://t.co/kjqv8b7w7t,0,0
C01269,classifier_disagreement,1,Amazon,coder3,"A step forward in quantum computing with #AWS. 🚀

Meet Ocelot, our first quantum computing chip tackling one of the field's biggest hurdles; error correction. With up to 90% lower correction overhead, we're bringing quantum systems closer to reality. 

🔗 https://t.co/7WuTd8VX5Z https://t.co/xlnxsjcdxw",0,0
C00833,full_chain_aggressive,69,Nationwide,coder3,"Tonight, we make HISTORY. 🏆

@ThornsFC, looking for their third @NWSL title take on cinderella @thekccurrent, looking to become the first team to go from worst to first in league history. 👀

The @NWSL Final in PRIMETIME at 8PM ET on @CBS and streaming on @paramountplus Premium. https://t.co/NPWyePEi3j",1,1
C00341,low_engagement_posts,89,Enterprise Products Partners,coder3,"Join the Enterprise Products team, one of Houston’s Top Work Places! Check out our open opportunities here. https://t.co/bjIH3Urnj7 #PlantOperator",0,0
C00485,wendys_transfer_aggressive,81,United Airlines Holdings,coder3,"Lightning-fast @Starlink Wi-Fi is now on board our first mainline aircraft. 🛰️

Stay connected from gate to gate on allllll your devices just like you’re at home. That means live streaming, live sports, live gaming, even live watching your pet cam. 😉

Starlink Wi-Fi is already available on more than half of our regional fleet, and it’s rolling out on more planes every day. Free for MileagePlus members.",1,1
C01485,random_fortune_sample,68,Merck,coder3,"In collaboration with @moderna_tx, we announced five-year follow-up data from a Phase 2b study evaluating our investigational individualized neoantigen therapy in combination with immunotherapy for #melanoma, reinforcing our commitment to advance cancer research. Learn more here: https://t.co/R712CON007",0,0
C00031,humor_presence_uncertain,31,StoneX Group,coder3,"Early market performance often shapes investor expectations long before fundamentals fully play out. Historical data suggests January returns can influence sentiment, risk appetite, and positioning for the rest of the year, even as exceptions remind markets to stay cautious. 
 
Michael Lytle, Chief Investment Officer at StoneX Wealth Management, explains why the January Barometer continues to resonate with investors and how to interpret its signals responsibly. 
 
Watch the full conversation: https://t.co/RoiRCvBRYW 
 
#StoneX #Equities #MarketOutlook",0,0
C01108,type_uncertain,53,Energy Transfer,coder3,"Every Dallas Stars goal = better for our community!
Through our Goals for Good program with the @DS_Foundation , Energy Transfer will donate $200 for every goal scored this season to support local initiatives for children in under-resourced areas of
Dallas. Together, we’re turning goals on the ice into brighter futures off the ice!",1,1
C00104,humor_presence_uncertain,59,MetLife,coder3,New York Times bestselling author and workplace researcher @DanSchawbel discusses the unique organizational support managers need and how employers can develop a supportive culture in their workplace on the new episode of #PuttingNumbersToWork. Listen: https://t.co/hqVmJ5oIAX https://t.co/EUm9NRmNdm,0,0
C00201,high_engagement_posts,81,United Airlines Holdings,coder3,Welcome to Fabulous Las Vegas! https://t.co/oMXSrikKGk,0,0
C01128,wendys_transfer_aggressive,53,Energy Transfer,coder3,"Nicely done, Justin!  #ProudPartner",1,1
C00908,random_fortune_sample,19,Centene,coder3,"Dr. Martin Luther King Jr. showed service can be a powerful force for change. His legacy inspires us to give our time, talents, and skills to build healthier, stronger communities through service. https://t.co/kDMHwtlZVb #MLKDay #CommunityImpact https://t.co/m5bixIryfK",0,0
C00155,wendys_transfer_aggressive,83,Cisco Systems,coder3,RT @CiscoSecure: It's officially #CybersecurityAwarenessMonth! What better way to kick it off than by launching the Cisco Security YouTube…,1,1
C00512,random_fortune_sample,44,Walt Disney,coder3,The Dapper Dans stopped by from @Disneyland to surprise #D23 and celebrate Disney Legend Martha Blanding! https://t.co/gTEnVyJAF1,1,1
C00948,random_fortune_sample,71,Delta Air Lines,coder3,RT @ATLairport: Please continue to monitor all ATL Airport social platforms and our stories for updates. ☁️✈️ https://t.co/wqB6Kd91Ig,0,0
C01270,random_fortune_sample,37,Comcast,coder3,"Things at @UniversalORL just got a lot dreamier ☁️✨ DreamWorks Land is now open to all! 

Learn how we’re investing in our parks, developing products for younger audiences &amp; bringing beloved stories to life: https://t.co/s80gm6EI2W https://t.co/KO7EEDXGSe",1,1
C00376,classifier_disagreement,39,Morgan Stanley,coder3,"Funding solutions for climate change, ocean conservation and biodiversity can have a positive impact on both the planet and investor portfolios. Here’s how: https://t.co/4XCXGIWkS8 #InvestInOurPlanet #EarthWeek",0,0
C01364,type_uncertain,92,Uber Technologies,coder3,Let’s talk about your Uber fares and what they pay for. Learn who gets the most and why it might not be what you’d expect. https://t.co/EMZCfaeYLL,0,0
C00288,random_fortune_sample,69,Nationwide,coder3,"What's your @NWSL championship game prediction? 

Don't forget to tune it at 8 p.m. ET on @CBS, @Paramountplus‼ https://t.co/fvnuHNlfUL",0,0
C00919,random_fortune_sample,60,HCA Healthcare,coder3,"Heart arrhythmias, also known as heart rhythm problems, happen when the electrical signals that tell the heart when to beat and pump blood aren't working properly. An irregular heartbeat can be harmless, but other heart rhythm issues can be life-threatening.

#HealthierTomorrows https://t.co/FvylBEv1XX",0,0
C01449,low_engagement_posts,91,General Dynamics,coder3,"RT @GDMS: 👉43% of our interns become full time employees? 

As part of the #GDMissionSystems team you'll have both the resources and the su…",0,0
C01259,wendys_transfer_aggressive,16,Nvidia,coder3,"The UK-LLM initiative is creating an AI that thinks in both English and Welsh.

Working with @ucl and @BangorUni, the project builds on NVIDIA’s Nemotron open-source models to bring smarter AI tools to regional languages, helping open up fair access to healthcare, education, legal advice, and more.",1,1
C00393,high_engagement_posts,98,Coca-Cola,coder3,"This @JIDsv and @NewJeans_ADOR collaboration is Real Magic. 🎤 🎶

Watch the full performance here  https://t.co/ShHRSvdX9c https://t.co/TjjJccgBjE",1,1
C00510,type_uncertain,23,General Motors,coder3,"It's an honor to be named to @TIME's  Top 100 Most Influential Companies. Our electric transformation is driven by our vision of a safe, sustainable future, and we're excited to continue working to bring everybody into the EV movement. #Time100Companies 

https://t.co/NPFbawhVO2 https://t.co/gDZjbCJ8hP",0,0
C00224,full_chain_aggressive,64,Allstate,coder3,"Are you prepared to evacuate quickly if a wildfire is near you? In case of immediate evacuation, here are the 7P's to remember! You can also carry a thumb drive or external hard drive for important data instead of your PC. For more info: https://t.co/4PbDmtxrVj #CAwx #CAfire https://t.co/p7uqgAxn55",1,1
C00695,random_fortune_sample,100,Massachusetts Mutual Life,coder3,RT @HavenLifeInsure: Meet AgeUp: A new kind of annuity product that is designed to help protect families from the financial risk of loved o…,0,0
C00825,random_fortune_sample,68,Merck,coder3,We announced new data from our Phase 3 trial in advanced #kidneycancer. Learn more about our latest research: https://t.co/oDtO2kEjdA #ASCO21 https://t.co/8S0Mj69lfo,0,0
C00125,humor_presence_uncertain,87,Tyson Foods,coder3,"Asia and Mahogany are 24-year-old twin truck drivers, committed to each other, their jobs and our customers. To learn more about trucking from this dynamic duo, they opened their door and let us in for a quick Q&amp;A. #RaisingExpectations #TheFeedBlog https://t.co/evC2E6CX1N",0,0
C00202,humor_presence_uncertain,89,Enterprise Products Partners,coder3,Enterprise Products is an organization rich in energy-related opportunities. Could this one be right for you? Click here to find out. https://t.co/8Gwee6GcoA #MarineServices,0,0
C00111,random_fortune_sample,83,Cisco Systems,coder3,"350,000 fans. Millions watching worldwide. One unified network powering it all. 🏁

From seamless connectivity at the track to real-time global race production, Cisco technology helps bring “The Greatest Spectacle in Racing®” to life at Indianapolis Motor Speedway. Learn more: https://t.co/JHU9IPARea

#Indy500",1,1
C00957,humor_presence_uncertain,60,HCA Healthcare,coder3,"We are honored to announce that HCA Healthcare has been recognized as one of the 2026 #WorldsMostEthicalCompanies by Ethisphere. Take a closer look at what this represents for our patients, colleagues and communities: https://t.co/ONqxlowipy. https://t.co/Sl581pF8Td",1,1
C00842,random_fortune_sample,18,Elevance Health,coder3,"We are finding new ways to improve quality and achieve savings. Find out how we are pioneering tomorrow’s healthcare by providing affordable, high-quality access to care for our customers.",0,0
C00726,random_fortune_sample,2,Walmart,coder3,Happy Galentine’s Day! @ your bestie who you’re having a Galentine’s hang with today. ⬇️,1,1
C00883,classifier_disagreement,25,Home Depot,coder3,"@JoshMSr Typically 2-3 hours. You will be notified once the order is ready. If this timeframe has expired, pls contact store MGMT. -TeamCare",0,0
C01456,humor_presence_uncertain,27,Kroger,coder3,@antarasharma_ We shared your desire to have a Kroger store in your area with our Real Estate Department for further review. Thank you and have a great weekend!,0,0
C00194,humor_presence_uncertain,21,Chevron,coder3,"We’re built for long-term growth. The Chevron-Hess merger is official, with best-in-class upstream operating cash margins and the largest acreage position in the Gulf of America. ​​
​​
📺Get key takeaways from Chairman and CEO Mike Wirth on CNBC here: ​https://t.co/WcCIoxqSha",0,0
C00390,classifier_disagreement,45,Johnson & Johnson,coder3,"Despite being a preventable &amp; treatable disease, #TB killed over 1.4 million people in 2019. See how #JNJ is working to help bring us closer to a TB-free world by stepping up our R&amp;D efforts, educating frontline healthcare workers and the public &amp; more: https://t.co/LdVBnJ9ZWg https://t.co/RyRtm21DBR",0,0
C00834,full_chain_aggressive,99,Nike,coder3,"RT @nikebasketball: Hoopers get your hard hats. It’s time to go to work. 

The Sabrina 3 ‘Blueprint’ is available now. https://t.co/hTF7SR0…",1,1
C01263,random_fortune_sample,43,Tesla,coder3,"My firm, @atreidesmgmt, will be voting in favor of Elon Musk’s performance-based compensation package.

And I would prefer that *every* company I invest in have a comparable plan.

I believe shareholders should generally support thoughtfully structured performance-based CEO compensation packages because they incentivize CEOs to create transformational growth and value. The basic logic of these plans is the CEO gets 10% of the incremental value creation if they 10x the stock with a 2x hurdle. So shareholders get a 900% stock increase and the CEO gets an incremental 10%.

The first Tesla plan incented Elon to >10x the value of Tesla. He achieved all of the milestones and may never be paid for this. The Axon plan incented Rick Smith to >5x the value of Axon and he did. And when milestones aren’t met (such as Farfetch), then the CEOs don’t receive the payouts. The new Tesla plan is arguably better than the first as it also includes financial and technological milestones in addition to market cap-based incentives.

Tesla was founded to fight climate change and decarbonize the world. They have succeeded: because of Tesla the world is now on a glide path to significantly lower per capita emissions as EVs of all types replace combustion engines. The world is going to run on sunlight. And while Optimus has the potential to be a great product that will bring about sustainable abundance, Elon absolutely wants to make sure that it is also a safe product. We have all seen ""Terminator"" and ensuring the safety of Optimus is why he needs a greater voting stake in Tesla.

Elon's involvement is integral to maintaining Tesla’s current course and trajectory. Without proper alignment and incentivization, I think it is possible that he will focus more on his other goals: (i) helping humanity become a multiplanetary civilization, (ii) creating a BCI to improve the lives of paralyzed and soon blind humans that also paves the way for humans to continue to add value to the world post ASI, (iii) helping to create a multipolar AI world that is safer for humans, and (iv) ensuring that at least one of these AIs is dedicated to the truth. All of these are worthy goals, but so is sustainable abundance here on earth and so is having at least one public company that benefits from his efforts and is accessible to all Americans.

If this vote fails, Robyn Denholm, the chair of Tesla’s board, noted that Elon might leave. Elon is mission critical for Optimus and if he leaves, it seems possible that Optimus might be made by a company other than Tesla – whether xAI or SpaceX or some JV - with Tesla receiving some sort of revenue share in return for their contributions to date in the spirit of fairness that Elon has always followed with his investors.

I believe it is highly likely that Tesla’s stock would decline significantly should Elon leave and even more should the Optimus team leave with him. If this compensation package is approved, I will be rooting for him as a shareholder as he works super hard to achieve the value-creating milestones that would benefit both him and shareholders. I do not know how other shareholders feel, but I would certainly like another 10x in Tesla and simply do not believe this is possible without Elon.

Every vote matters because from my perspective many proxy voting firms are no longer primarily focused on shareholder value creation and the corporate governance departments at many investment firms feel bound to follow their decisions. The silliness of their concerns about dilution are self-evident in that the dilution would only occur after substantial share price appreciation for Tesla. I want my 10x.

I should note that @atreidesmgmt is an investor in many of Elon Musk’s companies. @atreidesmgmt invests in these companies because I regard Elon as an exceptional founder who has repeatedly created significant value in different industries.",1,1
