row_id,source,original_file,company_name,candidate_id,tweet_id,tweet_url,status_id,created_at,text,text_hash,normalized_label,label_name,original_presence_value,original_type_value,label_source_detail,dedupe_key
training_v2_02020,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Goldman Sachs Group,B01341,1744630000000000000,https://x.com/goldmansachs/status/1744630187059273808,1744630000000000000,Tue Jan 09 08:00:24 +0000 2024,"Here's how Goldman Sachs, led by Ilana Wolfe, helps companies find diverse board members. https://t.co/LeL1iU8k3i",0f7be874638335abc4fd,0,non-humorous,0,,coder2,status_id:1744630000000000000
training_v2_02021,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Uber Technologies,B01439,1904620000000000000,https://x.com/uber/status/1904623226988486702,1904620000000000000,Tue Mar 25 19:55:38 +0000 2025,"No matter where you're going, Uber WAV puts accessible rides at your fingertips in the app🧑‍🦽‍💙 https://t.co/Gm5z60MDNH",2e610057141c3fcfb80b,2,affiliative,1,2,coder2,status_id:1904620000000000000
training_v2_02022,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Target,B00504,1536730000000000000,https://x.com/target/status/1536733500912685057,1536730000000000000,Tue Jun 14 15:33:12 +0000 2022,i want a “let’s go to target” type of love,a2b1a2efd90ae7b0ba98,3,self-enhancing,1,3,coder2,status_id:1536730000000000000
training_v2_02023,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Massachusetts Mutual Life,B00133,1203050000000000000,https://x.com/massmutual/status/1203049219843428352,1203050000000000000,Fri Dec 06 20:31:00 +0000 2019,"This year, instead of the latest toy or game, consider giving your child a financial gift that keeps on giving.",ec02aea9e86a142fbd0f,0,non-humorous,0,,coder2,status_id:1203050000000000000
training_v2_02024,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Prudential Financial,B00835,1323740000000000000,https://x.com/prudential/status/1323739227402784771,1323740000000000000,Tue Nov 03 21:30:00 +0000 2020,"$PRU: @Prudential Financial, Inc. announces third quarter 2020 results",b0083ba474ad8a14d07f,0,non-humorous,0,,coder2,status_id:1323740000000000000
training_v2_02025,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Publix Super Markets,B00457,1823370000000000000,https://x.com/publix/status/1823374167888056689,1823370000000000000,Tue Aug 13 15:00:52 +0000 2024,"The iconic arch at Southgate Shopping Center in Lakeland, Florida, debuted in 1957. The 70-foot steel structure was a hit with motorists, artists, and eventually filmmakers. Our Publix at Southgate has undergone several renovations, but that archway still stands tall. 💚 https://t.co/pA5KjBQeFN",1270494ce4203201f419,0,non-humorous,0,,coder2,status_id:1823370000000000000
training_v2_02026,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Amazon,B00651,1814630000000000000,https://x.com/amazon/status/1814634641191510427,1814630000000000000,Sat Jul 20 12:13:07 +0000 2024,https://t.co/5bDr90AFgS,1531d39dcbdc75caa3c3,0,non-humorous,0,,coder2,status_id:1814630000000000000
training_v2_02027,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Bristol-Myers Squibb,B00574,1483570000000000000,https://x.com/bmsnews/status/1483573342661713920,1483570000000000000,Tue Jan 18 22:53:43 +0000 2022,"Tackling health crises requires commitment, determination &amp; public-private partnerships. In @usnews, John Damonti, president of the BMS Foundation, coauthored an article on lessons of Botswana’s public health victory over mother-to-child HIV transmission. https://t.co/MeBxOmNZL3",0045446ae0c440377379,0,non-humorous,0,,coder2,status_id:1483570000000000000
training_v2_02028,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Humana,B01382,1683520000000000000,https://x.com/humana/status/1683522442910736404,1683520000000000000,Mon Jul 24 17:00:03 +0000 2023,Learn more about the results from this year’s Games including results from some of the inspiring athletes who are also Humana Game Changers → https://t.co/LN2WWLjVLg #NationalSeniorGames #NSGA #ActiveAging,9d3ff7117842b61f6475,0,non-humorous,0,,coder2,status_id:1683520000000000000
training_v2_02029,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tyson Foods,B01228,1136680000000000000,https://x.com/tysonfoods/status/1136681952545824768,1136680000000000000,Thu Jun 06 17:11:10 +0000 2019,#AuburnInnovates #WarEagle,19cc6052288f9a400868,2,affiliative,1,2,coder2,status_id:1136680000000000000
training_v2_02030,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,B01223,1822140000000000000,https://x.com/disney/status/1822136903526658366,1822140000000000000,Sat Aug 10 05:04:26 +0000 2024,"RT @DisneyStudios: Long before they became legends, Mufasa and the Prince who would come to be known as Scar, became brothers. #Mufasa: Th…",02739e1fcceef4710b64,2,affiliative,1,2,coder2,status_id:1822140000000000000
training_v2_02031,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Eli Lilly,B00787,1370720000000000000,https://x.com/elilillyandco/status/1370722583755198464,1370720000000000000,Sat Mar 13 13:05:05 +0000 2021,"Today at #ADPD2021, we are presenting full results from our Phase 2 study, published in @NEJM, evaluating a Lilly therapy for people with early symptomatic #Alzheimers disease. Learn more: https://t.co/0u6BiPv5vw https://t.co/Exljl4sSpz",e38046cf880c2a5eb4a4,0,non-humorous,0,,coder2,status_id:1370720000000000000
training_v2_02032,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,American Express,B01338,1450600000000000000,https://x.com/americanexpress/status/1450595116322893825,1450600000000000000,Tue Oct 19 22:50:01 +0000 2021,"We’re building our fantasy @NBA team, but with so many great players, the decision is tough. Help us out—who should be on our fantasy lineup? #NBA75",1e6acb34c15013f41afa,2,affiliative,1,2,coder2,status_id:1450600000000000000
training_v2_02033,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Humana,B00137,1588670000000000000,https://x.com/humana/status/1588667465625632772,1588670000000000000,Fri Nov 04 23:00:14 +0000 2022,Find out how our providers can help you stay your healthiest and save https://t.co/B9SgUpcfX8 https://t.co/eRIyvVaSQC,6193ccf8bbb1d28aa340,0,non-humorous,0,,coder2,status_id:1588670000000000000
training_v2_02034,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Bristol-Myers Squibb,B00305,1524450000000000000,https://x.com/bmsnews/status/1524449042419396608,1524450000000000000,Wed May 11 17:59:09 +0000 2022,Our own Winselow Tucker shared his perspective on inclusive innovation and ways to ensure equitable access to healthcare for underserved populations at @FortuneMagazine @BStormHealth. #FortuneHealth #HealthEquity https://t.co/CE0H6fIn5f,bd0049a80945a23fec40,0,non-humorous,0,,coder2,status_id:1524450000000000000
training_v2_02035,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Goldman Sachs Group,B00073,1833960000000000000,https://x.com/goldmansachs/status/1833957449180581975,1833960000000000000,Wed Sep 11 19:55:03 +0000 2024,"""Enterprise adoption, enterprise readiness, it's going to be a slower burn. But make no mistake this is an exciting era, a brand new paradigm for the way that we experience computation as humans,"" says @GoldmanSachs' George Lee on #AI https://t.co/oSW2GRh88v",2024e7a2061960dce772,0,non-humorous,0,,coder2,status_id:1833960000000000000
training_v2_02036,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Dell Technologies,B00310,2023460000000000000,https://x.com/dell/status/2023459411872665951,2023460000000000000,Mon Feb 16 18:08:12 +0000 2026,"Level up your view with the new Dell 27 Plus Monitor 🖥️. With QHD resolution, a 144Hz refresh rate and built-in dual speakers, it's the perfect balance for work and play. https://t.co/mn8XaSLVKT… https://t.co/egRsmagg03",beffe674b9051a429630,0,non-humorous,0,,coder2,status_id:2023460000000000000
training_v2_02037,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,New York Life Insurance,B00490,1517210000000000000,https://x.com/newyorklife/status/1517208329969455112,1517210000000000000,Thu Apr 21 18:27:08 +0000 2022,"Research featured in the #NYLFoundation inaugural State of Grief report reveals adults in the U.S. want to talk more about death and loss, especially those who lost someone to COVID-19.",0f98bade75d2844dad26,0,non-humorous,0,,coder2,status_id:1517210000000000000
training_v2_02038,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,FedEx,B00390,1847690000000000000,https://x.com/fedex/status/1847694524891508782,1847690000000000000,Sat Oct 19 17:41:17 +0000 2024,The 1st shipment of Baxter IV fluids has been airlifted into the U.S. from international facilities. HHS is committed to ensuring Americans have the medical supplies they need &amp; providing support to Baxter as it returns to its full operational capacity following Hurricane Helene. https://t.co/jW92BHN8LX,ddc28630329f2034565a,0,non-humorous,0,,coder2,status_id:1847690000000000000
training_v2_02039,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Sysco,B01019,1504580000000000000,https://x.com/sysco/status/1504578335870840839,1504580000000000000,Thu Mar 17 22:00:03 +0000 2022,Our oyster supplier Prestige Oysters is the first private oyster fishery in the Americas to achieve the MSC certification for their #sustainablefishing practices. 👏🎉 This is vital to protecting the ocean habitat where oysters are produced and the livelihoods of their team. https://t.co/RBepyjIjcS,4dc1d18a43fcd90c32ac,3,self-enhancing,1,3,coder2,status_id:1504580000000000000
training_v2_02040,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Citigroup,B00112,1846570000000000000,https://x.com/citi/status/1846574322996933007,1846570000000000000,Wed Oct 16 15:30:00 +0000 2024,In Episode 3 of #GoodThingsHappen hear Alastair Campbell express his views on how #social media has had an impact upon the ever-changing political landscape. https://t.co/iHDsu1YfhE,abb896890f9dd75558de,0,non-humorous,0,,coder2,status_id:1846570000000000000
training_v2_02041,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Nvidia,B01105,2036210000000000000,https://x.com/nvidia/status/2036214986561691830,2036210000000000000,Mon Mar 23 22:54:18 +0000 2026,"GTC 2026 kicked off last week with an insightful keynote pregame conversation featuring leaders from across industries. Thousands of attendees gathered at Arena Green outside the SAP Center to watch as excitement built for Jensen Huang’s keynote. From the rapid acceleration of AI development to the growing importance of data, infrastructure, and open models, it’s clear that the pace of innovation is only increasing. If you missed it live, you can still catch up. 📽️ Watch the GTC Live pregame replay and hear the insights driving this next wave of innovation. 🔗 https://t.co/zaVlUVGnrY #NVIDIAGTC",b578f25fd53c7c3cbaad,0,non-humorous,0,,coder2,status_id:2036210000000000000
training_v2_02042,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Elevance Health,B00289,1440400000000000000,https://x.com/elevancehealth/status/1440404383259234320,1440400000000000000,Tue Sep 21 19:55:41 +0000 2021,"During Hispanic Heritage Month, we encourage everyone to build a true sense of community by celebrating our multi-faceted heritages, creating more diverse and inclusive workplaces, and inviting others to learn more about the Hispanic/Latino culture. https://t.co/AUlBZJCcyN",50cba2cb94085a44559b,0,non-humorous,0,,coder2,status_id:1440400000000000000
training_v2_02043,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Kroger,B00703,1063810000000000000,https://x.com/kroger/status/1063805943740289024,1063810000000000000,Sat Nov 17 14:47:56 +0000 2018,"Hi, my name is Taylor &amp; I have an insane addiction to Kroger’s chocolate milk",81919496a9da5d095bef,3,self-enhancing,1,3,coder2,status_id:1063810000000000000
