후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C00893,high_engagement_posts,86,American Airlines Group,@AmericanAir,1981452229144891709,https://x.com/AmericanAir/status/1981452229144891709,Thu Oct 23 20:06:39 +0000 2025,A new era of flight just touched down. #A321XLR https://t.co/rwlKJ0nlPZ,,,coder1,pending,2153,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00841,random_fortune_sample,75,ConocoPhillips,@conocophillips,1531246839332147200,https://x.com/conocophillips/status/1531246839332147200,Mon May 30 12:11:10 +0000 2022,"Across our campuses, our Patriot Employee Network (PEN) planted American flags in observance of Memorial Day. In Bartlesville, a scout troop helped set out ""PEN""wheels honoring service members. We remember and honor those who gave their lives to ensure our freedoms. #MemorialDay https://t.co/zljVlzw6eO",,,coder1,pending,15,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01086,type_uncertain,78,Prudential Financial,@Prudential,1265981550732214273,https://x.com/Prudential/status/1265981550732214273,Thu May 28 12:21:37 +0000 2020,"Can cities rebuild to be more equitable, agile &amp; innovative post-#COVID19? #Newark‘s rise offers a blueprint with ideas for all cities and citizens from actor/entrepreneur @MichaelB4Jordan, @CityofNewarkNJ Mayor @RasJBaraka, &amp; @Prudential’s @LataReddy",,,coder1,pending,29,1,affiliative,humor,affiliative,0,,,
C00068,humor_presence_uncertain,84,HP,@hp,1803171144737923080,https://x.com/hp/status/1803171144737923080,Tue Jun 18 21:01:16 +0000 2024,Unleash your potential and focus on what truly matters with the new HP OmniBook X Next Gen AI PC. https://t.co/qsqGJmKKZO https://t.co/CtK20Rnalv,,,coder1,pending,62,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00897,humor_presence_uncertain,71,Delta Air Lines,@Delta,1912502491125588074,https://x.com/Delta/status/1912502491125588074,Wed Apr 16 13:45:01 +0000 2025,"Landing on the #TIME100 most influential people during Delta’s 100th year only feels right. Congratulations to our CEO, Ed Bastian, on this honor. Tap to learn where he landed on the list: https://t.co/uDlTqDNQc2 https://t.co/k53aWxRtOp",,,coder1,pending,781,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00931,random_fortune_sample,77,AbbVie,@abbvie,1864671120219087072,https://x.com/abbvie/status/1864671120219087072,Thu Dec 05 14:00:13 +0000 2024,Recently published in @BloodJournal and @AjHematology are publications of our phase 3 studies of patients with newly diagnosed acute myeloid leukemia (#AML). Read more: https://t.co/kdTh7akw6u and https://t.co/cL4YmAgXX6 https://t.co/2yRlB788iu,,,coder1,pending,10,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01334,full_chain_aggressive,46,PepsiCo,@pepsico,1456652658786320386,https://x.com/pepsico/status/1456652658786320386,Fri Nov 05 16:00:31 +0000 2021,We’re on a mission to support Black-owned businesses as part of our racial equality journey + you can help! Dine at any Black-owned restaurant tomorrow for Pepsi #DigInDay to support these critical businesses! See how you can make your meal count: https://t.co/7HehET3L6Q https://t.co/Orwb5rU2Rc,,,coder1,pending,15,0,non_humorous,humor,aggressive,1,,,
C00682,random_fortune_sample,14,Cigna Group,@Cigna,1580921527763091459,https://x.com/Cigna/status/1580921527763091459,Fri Oct 14 14:00:38 +0000 2022,"In a feature article for “In Business Greater Phoenix”, Kim Shepard, General Manager for Cigna Arizona, discusses the exponential growth in virtual care. Read the full article here: https://t.co/fFcSwfJIld #CignaAZ https://t.co/zOLpglITAR",,,coder1,pending,6,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00838,classifier_disagreement,14,Cigna Group,@TheCignaGroup,1658867301679083520,https://x.com/TheCignaGroup/status/1658867301679083520,Wed May 17 16:09:19 +0000 2023,"Diversity, equity, and inclusion (DEI) is at the foundation of everything we do.  

We are proud to share that we have been named #14 on @DiversityInc’s Top 50 Companies for Diversity, up ten spots from last year. Read more about the award here: https://t.co/LqcjaVobox https://t.co/pcknZMoiPf",,,coder1,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00801,classifier_disagreement,89,Enterprise Products Partners,@EProd_Careers,1678145420911071233,https://x.com/EProd_Careers/status/1678145420911071233,Sun Jul 09 20:53:41 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/v5oT7iNIu3,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00321,high_engagement_posts,22,Ford Motor,@Ford,1628862787517616129,https://x.com/Ford/status/1628862787517616129,Thu Feb 23 21:02:06 +0000 2023,"Get up to speed on everything we revealed today for Forza Horizon 5 Rally Adventure, the new expansion coming on March 29. From campaign details to the new off-road cars and map biomes, it’s all covered in our blog: https://t.co/HwemTiT3WW #FH5Rally https://t.co/wWyBvd3Is1",,,coder1,pending,3109,1,affiliative,humor,self_enhancing,0,,,
C00935,classifier_disagreement,79,TJX,@tjmaxx,714791702561730560,https://x.com/tjmaxx/status/714791702561730560,Tue Mar 29 12:29:56 +0000 2016,@mwilliford120 - Thanks for reaching out about this. Please give Customer Service a call at 1-800-926-6299 M-F between 9-6EST.,,,coder1,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00388,high_engagement_posts,61,Lockheed Martin,@lockheedmartin,1996629870928150853,https://x.com/lockheedmartin/status/1996629870928150853,Thu Dec 04 17:17:11 +0000 2025,"🚀 Milestone alert: The Meteor missile and F-35A completed ground based integration tests, bringing the pair one step closer to operational readiness. This integration equips the F35A with a powerful, long range air combat capability.",,,coder1,pending,2167,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00910,wendys_transfer_aggressive,69,Nationwide,@nationwide,1833320434294559202,https://x.com/nationwide/status/1833320434294559202,Tue Sep 10 01:43:47 +0000 2024,That Paintin’ Manning commercial has me rolling every time. Nobody can pull that off but him 😂,,,coder1,pending,5,1,aggressive,non_humor,not_applicable,1,,,
C00520,random_fortune_sample,59,MetLife,@metlife,1465682028838494209,https://x.com/metlife/status/1465682028838494209,Tue Nov 30 14:00:01 +0000 2021,Hospital Indemnity Insurance can help provide financial protection if you end up in the hospital. Learn more about this benefit during #OpenEnrollment: https://t.co/aiGAiLCqfq https://t.co/rdJGIKPbCs,,,coder1,pending,2,0,non_humorous,non_humor,not_applicable,0,,,
C00906,firm_balanced_sample,11,Microsoft,@microsoft,1877773364372066690,https://x.com/microsoft/status/1877773364372066690,Fri Jan 10 17:43:52 +0000 2025,"🥪 Ever thought about the science in your sandwich? Wheat’s genome has 17 billion DNA bases - over five times more than ours! 🤯 Azure’s supercomputing is helping scientists decode it faster, ensuring we can grow enough food for everyone. 🌾 💡 https://t.co/mtu2OdzhM8 https://t.co/MDfmfcmrre",,,coder1,pending,502,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01369,random_fortune_sample,2,Walmart,@walmart,1782772800521908363,https://x.com/walmart/status/1782772800521908363,Tue Apr 23 14:05:32 +0000 2024,It’s National Picnic Day. What are you bringing? Wrong answers only.,,,coder1,pending,174,1,affiliative,non_humor,not_applicable,1,,,
C01062,random_fortune_sample,72,Publix Super Markets,@Publix,1948397764112445457,https://x.com/Publix/status/1948397764112445457,Thu Jul 24 15:00:01 +0000 2025,The most wonderful time of the year is whenever the Turkey Cranberry Holiday Sub is here. Share with someone who loves this sub. Available only while supplies last. #ChristmasInJuly https://t.co/bq0DGKuGfD,,,coder1,pending,109,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01211,classifier_disagreement,44,Walt Disney,@Disney,1913449853805273569,https://x.com/Disney/status/1913449853805273569,Sat Apr 19 04:29:29 +0000 2025,The Chosen One has arrived. Hayden Christensen has surprised fans at the Ahsoka Star Wars Celebration panel. https://t.co/bDLW34dByT,,,coder1,pending,8066,1,self-defeating,non_humor,not_applicable,1,,,
C00989,random_fortune_sample,42,Target,@target,1334920452234498051,https://x.com/target/status/1334920452234498051,Fri Dec 04 18:00:12 +0000 2020,My friend @Mattel and I are bored. Comment with your top 2 emojis and we’ll surprise you with your team name for game night.,,,coder1,pending,1355,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00652,humor_presence_uncertain,67,Eli Lilly,@EliLillyandCo,1316789515667808256,https://x.com/EliLillyandCo/status/1316789515667808256,Thu Oct 15 17:14:19 +0000 2020,"“Genetic and genomic testing is really fueling all these new gene therapies and immunotherapies that are revolutionizing the treatment of cancer.” – Stephen, metastatic thyroid cancer advocate

Hear more about Stephen’s #thyroidcancer journey: https://t.co/agATS7IRux https://t.co/oQOo91b2fo",,,coder1,pending,15,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01064,low_engagement_posts,96,Travelers,@travelers,1506337585169321985,https://x.com/travelers/status/1506337585169321985,Tue Mar 22 18:30:41 +0000 2022,RT @TravelersChamp: The silver #TravelersChamp trophy would pair nicely with an Olympic gold medal. @XSchauffele is headed our way! https:/…,,,coder1,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00337,random_fortune_sample,39,Morgan Stanley,@morganstanley,1988973160893452775,https://x.com/morganstanley/status/1988973160893452775,Thu Nov 13 14:12:09 +0000 2025,"Our 25th European Tech, Media &amp; Telecom conference has kicked off in Barcelona. From M&amp;A in the telecom industry to the latest GenAI uses and disruptions, stay up to date with the latest trends coming out of the conference: https://t.co/9kKgOyz9L6 https://t.co/0Sqtcsrlfy",,,coder1,pending,26,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01017,wendys_transfer_aggressive,41,Dell Technologies,@Dell,2034635359192240387,https://x.com/Dell/status/2034635359192240387,Thu Mar 19 14:17:25 +0000 2026,Catch the interview here: https://t.co/O9OBVK7fph,,,coder1,pending,6,1,aggressive,non_humor,not_applicable,1,,,
C00423,random_fortune_sample,52,Lowe's,@lowes,1572994168846262273,https://x.com/lowes/status/1572994168846262273,Thu Sep 22 17:00:09 +0000 2022,"Welcome all the ogre-ly enthusiastic trick-or-treaters to your swamp in style! 💚🎃 

Get your Shrek inflatable today at @Lowes: https://t.co/t7w44IenLl https://t.co/dSXRfFKETY",,,coder1,pending,222,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00264,firm_balanced_sample,86,American Airlines Group,@AmericanAir,1953476720440250611,https://x.com/AmericanAir/status/1953476720440250611,Thu Aug 07 15:21:58 +0000 2025,Cards flipped. Routes revealed. It’s game over for guessing and game on for 2026 routes! https://t.co/0K9uCYuoJv,,,coder1,pending,645,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00533,low_engagement_posts,96,Travelers,@travelers,1589341856365789189,https://x.com/travelers/status/1589341856365789189,Sun Nov 06 19:40:01 +0000 2022,"Heading to #FABTECH2022? Risk managers should check out the Travelers-sponsored panel discussion with Brian Gerritsen, AVP, Product and Manufacturing Practice Leader at Travelers. Learn more: https://t.co/vyLr36iROm @FabtechExpo #Manufacturing https://t.co/JKhCoi6Wgs",,,coder1,pending,1,0,non_humorous,non_humor,not_applicable,0,,,
C01431,low_engagement_posts,100,Massachusetts Mutual Life,@massmutual,1206972903662727168,https://x.com/massmutual/status/1206972903662727168,Tue Dec 17 16:22:19 +0000 2019,"#Quiz: According to @MarketWatch, what is the busiest travel day of the season?",,,coder1,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01070,high_engagement_posts,44,Walt Disney,@Disney,2048779200887459842,https://x.com/Disney/status/2048779200887459842,Mon Apr 27 15:00:00 +0000 2026,"Dedicated to the Make-A-Wish kids who inspire us all. 💙#DisneyWeekOfWishes

In “Drawn to You,” a new Make-A-Wish x Disney brand spot, one child’s everyday drawings reveal her most heartfelt wish. https://t.co/kTQRaEjGyV",,,coder1,pending,1696,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00060,humor_presence_uncertain,53,Energy Transfer,@energytransfer,2044111098836570423,https://x.com/energytransfer/status/2044111098836570423,Tue Apr 14 17:50:38 +0000 2026,"RT @EnergyInDepth: Boat rides, fishing lines, and floating tubes all have one thing in common. #Oilandgas help make your lake day possible🚤…",,,coder1,pending,2,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00166,classifier_disagreement,35,AT&T,@ATT,1892987148095148045,https://x.com/ATT/status/1892987148095148045,Fri Feb 21 17:18:00 +0000 2025,"iPhone 16e is everything you 💙. Including the price. Get the deal you want, guaranteed – pre-order at https://t.co/ysl6YJkfSG . #iPhone16e https://t.co/IDmWJqf9qv",,,coder1,pending,75,0,non_humorous,humor,affiliative,1,,,
C00619,high_engagement_posts,42,Target,@target,1571891775568056327,https://x.com/target/status/1571891775568056327,Mon Sep 19 15:59:38 +0000 2022,repeat after me: i got this,,,coder1,pending,3549,0,non_humorous,non_humor,not_applicable,0,,,
C01314,random_fortune_sample,93,USAA,@usaa,1903166533150576711,https://x.com/usaa/status/1903166533150576711,Fri Mar 21 19:27:15 +0000 2025,"There are only 3,536 Medal of Honor recipients in our nation's history. Each story carries
the weight of sacrifice. This is Jared Monti’s.
#MedalofHonorDay https://t.co/qNrQdRp3at",,,coder1,pending,42,1,self-enhancing,ambiguous,ambiguous_or_review,0,,,
C00046,low_engagement_posts,91,General Dynamics,@generaldynamics,1881465045768655100,https://x.com/generaldynamics/status/1881465045768655100,Mon Jan 20 22:13:17 +0000 2025,"RT @GDIT: Today, we honor the life, work, and legacy of Dr. Martin Luther King, Jr. by embracing his call to serve those in need, support o…",,,coder1,pending,1,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01315,random_fortune_sample,8,McKesson,@mckesson,1932235307052581143,https://x.com/mckesson/status/1932235307052581143,Tue Jun 10 00:36:11 +0000 2025,"At @BeckersHR 15th Annual Meeting, McKesson Health Systems leaders joined a roundtable to discuss enhancing cost efficiency and achieving financial growth through centralized pharmacy operations. Key takeaways here: https://t.co/dgYhwFOdcR. https://t.co/9ThaLNv80S",,,coder1,pending,4,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00019,wendys_transfer_aggressive,22,Ford Motor,@Ford,1920207692368380230,https://x.com/Ford/status/1920207692368380230,Wed May 07 20:02:44 +0000 2025,"RT @jimfarley98: Just like his best-selling book “Tuesdays with Morrie,” @MitchAlbom is full of wisdom &amp; inspiring perspectives. It was a p…",,,coder1,pending,16,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01043,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1679925663430774785,https://x.com/EProd_Careers/status/1679925663430774785,Fri Jul 14 18:47:44 +0000 2023,"We want to find the right people to drive our success at Enterprise Products. Could that be you? Click here to learn more about joining our team in Houston, TX. https://t.co/xvhn5t5lws #ProjectEngineer",,,coder1,pending,0,1,affiliative,ambiguous,ambiguous_or_review,0,,,
