global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:75:1531613995458629633,1531613995458629633,fortune_top100_ranked,ConocoPhillips,@conocophillips,Tue May 31 12:30:07 +0000 2022,#ConocoPhillips was named to the North American Dow Jones Sustainability Index for the 15th consecutive year. Learn more: https://t.co/Gt903SRZPu #2022SPGlobalYearbook #DJSI https://t.co/RI1CqA22hJ,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:39:1632769288451891202,1632769288451891202,fortune_top100_ranked,Morgan Stanley,@morganstanley,Mon Mar 06 15:45:08 +0000 2023,We're back at @THEPLAYERSChamp for our 8th year. Join us this week as we count eagles for our #EaglesForImpact Challenge and cheer on brand ambassador @JustinRose99! https://t.co/6se9327yiW https://t.co/i9zOAlu1uf,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:57:1305521782510612487,1305521782510612487,fortune_top100_ranked,Albertsons,@albertsons,Mon Sep 14 15:00:23 +0000 2020,"Doesn’t that look delicious? (psst, it’s all plant based!) https://t.co/NkvrqZO0RN",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:56:1686387582844956672,1686387582844956672,fortune_top100_ranked,American Express,@americanexpress,Tue Aug 01 14:45:05 +0000 2023,"This August, American Express and @Resy will help introduce a new generation of diners to influential local restaurants. Read more about American Express and Shop Small® Present: The Resy Tastemakers – small restaurants making big impact: https://t.co/jowSAJJmin https://t.co/2Mu4gNPOKa",aggressive,0.680000,external_target,ridicule_competition,true,mixed_not_humor_signal
fortune:43:2020895331613839748,2020895331613839748,fortune_top100_ranked,Tesla,@tesla,Mon Feb 09 16:19:28 +0000 2026,"NEWS: Tesla has overtaken Toyota to become France’s most reliable car brand, as per a new nationwide reliability ranking published by Auto Plus magazine. https://t.co/ivSYpT0clm",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:67:1556626049504509954,1556626049504509954,fortune_top100_ranked,Eli Lilly,@EliLillyandCo,Mon Aug 08 12:59:05 +0000 2022,Now available: A new formulation of an immunology medicine that reduces injection site pain for an enhanced patient experience. Learn more: https://t.co/ZV7CjjdFWR https://t.co/iLqupiXfjw,not_humor,0.910000,none,none,false,strong_not_humor_no_humor_cue
fortune:67:1337028056775618563,1337028056775618563,fortune_top100_ranked,Eli Lilly,@EliLillyandCo,Thu Dec 10 13:35:04 +0000 2020,"Lilly is proud to announce we have joined @OneTen, a coalition of U.S. companies agreeing to train, hire and advance 1 million Black Americans over 10 years into family-sustaining jobs, with opportunities for promotion. Learn more: https://t.co/DghmlpK9RR #WeAreLilly #OneTen https://t.co/bdbPDZv4ju",not_humor,0.940000,none,none,false,strong_not_humor_no_humor_cue
fortune:66:1720491425932996991,1720491425932996991,fortune_top100_ranked,IBM,@ibm,Fri Nov 03 17:21:35 +0000 2023,What do businesses need to know before implementing #AI? We’ll let IBM Director of Research Darío Gil take it from here... 🔒 Protect your data 🌐 Embrace transparency 💡 Implement ethical AI 🏆 Take control https://t.co/yYxa7q13oC,aggressive,0.950000,external_target,ridicule_competition,false,clear_winner
fortune:83:2059320662045470751,2059320662045470751,fortune_top100_ranked,Cisco Systems,@Cisco,Tue May 26 17:08:00 +0000 2026,"Before #CiscoLive starts, there’s one important task: packing the bag. 🎒Cisco's Hank Preston shares his conference essentials before heading to Vegas. 👀 What’s one thing YOU never travel without for conferences? ⬇️ https://t.co/cow1sY9l0U",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:22:1641907083300810754,1641907083300810754,fortune_top100_ranked,Ford Motor,@Ford,Fri Mar 31 20:55:28 +0000 2023,Congrats to all the winners in the Ford® x @ForzaHorizon Sweepstakes #FordFH5Sweepstakes https://t.co/y0QmZAwKlR,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:29:1571892443255115782,1571892443255115782,fortune_top100_ranked,Phillips 66,@Phillips66co,Mon Sep 19 16:02:17 +0000 2022,Green means go! California drivers at over 600 @76 stations can now fuel their vehicles with renewable diesel thanks to the work taking place at our San Francisco Refinery! 🚗 Learn more: https://t.co/bFzikg9Oqy https://t.co/l03kgspdVG,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:83:1988718213325066426,1988718213325066426,fortune_top100_ranked,Cisco Systems,@Cisco,Wed Nov 12 21:19:05 +0000 2025,📣 Just announced - #CSCOQ1FY26 Earnings. Q1 Revenue: $14.9B Q1 EPS: $0.72 GAAP $1.00 non-GAAP Q1 Product Order Growth: 13% y/y Read the full news release ➡️ https://t.co/8ez87VOzoi $CSCO https://t.co/cRFO2AXcI0,not_humor,0.970000,none,none,false,strong_not_humor_no_humor_cue
fortune:9:1625882892772560899,1625882892772560899,fortune_top100_ranked,Exxon Mobil,@exxonmobil,Wed Feb 15 15:41:03 +0000 2023,How to reduce industrial emissions? #Carboncapture and storage. #CCS could store up to 500 billions of tons of CO2. What else should you know about CCS? Learn more: https://t.co/UEz0urSqFg https://t.co/xlEarQRuuE,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:74:1697973684831408320,1697973684831408320,fortune_top100_ranked,TD Synnex,@tdsynnex,Sat Sep 02 14:04:07 +0000 2023,(3/4) https://t.co/GRBBVCF1sY,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:45:1369774218582368261,1369774218582368261,fortune_top100_ranked,Johnson & Johnson,@JNJNews,Wed Mar 10 22:16:37 +0000 2021,RT @Merck: What does an unprecedented collaboration between @JNJNews and us look like? Check out this behind-the-scenes look at one of our…,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:91:1590767359907999745,1590767359907999745,fortune_top100_ranked,General Dynamics,@generaldynamics,Thu Nov 10 18:04:28 +0000 2022,RT @GulfstreamAero: The #G700 had a great visit in #Lagos. Many thanks to @ExecuJetAvGrp's #Africa team for the support during our stop in…,affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:79:858462522386632706,858462522386632706,fortune_top100_ranked,TJX,@tjmaxx,Sat Apr 29 23:26:29 +0000 2017,"@blackgirlicon Hello, thank you for reaching out to us. We would like to make certain this is addressed. Which location did you see this in?",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:77:1949870081036472383,1949870081036472383,fortune_top100_ranked,AbbVie,@abbvie,Mon Jul 28 16:30:28 +0000 2025,"Join our #investor call this Thursday, July 31, at 8am CT, where we’ll share our Q2 2025 #FinancialResults. https://t.co/mxSFmZYnqP #earnings $ABBV https://t.co/hNLMPQNIKG",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:69:1623723365352480771,1623723365352480771,fortune_top100_ranked,Nationwide,@nationwide,Thu Feb 09 16:39:52 +0000 2023,Are you as excited as we are for tonight? #WPMOY,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:26:1923370401054306306,1923370401054306306,fortune_top100_ranked,Fannie Mae,@fanniemae,Fri May 16 13:30:12 +0000 2025,"Our Delegated Underwriting and Servicing (DUS) model helped finance 93,000 rental units in the first quarter of 2025. Kelly Follain, our Executive Vice President of Multifamily, hosted lending partners at the annual DUS Conference last week, leading conversations about how we can best serve renters in 2025 and beyond.",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:25:749638402065170432,749638402065170432,fortune_top100_ranked,Home Depot,@HDCares,Sun Jul 03 16:18:17 +0000 2016,@hunter3of13 Please visit your local Pro Desk to see if they are able to help you with bulk pricing. -TeamCare,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:96:1541444327938859008,1541444327938859008,fortune_top100_ranked,Travelers,@travelers,Mon Jun 27 15:32:21 +0000 2022,What. A. Week. #TravelersChamp https://t.co/C9wHFbnZtE,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:78:1329465120402137092,1329465120402137092,fortune_top100_ranked,Prudential Financial,@Prudential,Thu Nov 19 16:42:39 +0000 2020,"This holiday season, simple spending changes can pay big dividends for your finances. Consider creative, low-cost ways to embrace the holiday spirit—without breaking the bank.",not_humor,0.850000,none,none,false,strong_not_humor_no_humor_cue
fortune:86:1813957208901566687,1813957208901566687,fortune_top100_ranked,American Airlines Group,@AmericanAir,Thu Jul 18 15:21:14 +0000 2024,Let your dreams take flight with our newly enhanced Cadet Academy! ✈️ https://t.co/muRCdB0OIW https://t.co/AcaUmlkEqf,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:59:1408111335452385289,1408111335452385289,fortune_top100_ranked,MetLife,@metlife,Thu Jun 24 17:14:38 +0000 2021,Happy Pride! MetLife stands with the LGBTQ+ community this month and every month. https://t.co/UKH3Jl56el,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:91:1524849747479212034,1524849747479212034,fortune_top100_ranked,General Dynamics,@generaldynamics,Thu May 12 20:31:24 +0000 2022,RT @GDIT: Join cyber experts from GDIT and @AppgateSecurity on May 16th for insights into how agencies are prioritizing their investments…,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:moonpie:936640403792687104,936640403792687104,benchmark_humor_brand,MoonPie,@MoonPie,Fri Dec 01 16:57:28 +0000 2017,It’s 2017 you love who you love https://t.co/FQYdr2OqKG,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:59:1575522386497126400,1575522386497126400,fortune_top100_ranked,MetLife,@metlife,Thu Sep 29 16:26:23 +0000 2022,What percentage of employees say a flexible work schedule is a must-have in accepting a new role? Learn more about the answer: https://t.co/6tzqaxcNF6 #HR #WorkplaceCulture,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:39:1587112159368159232,1587112159368159232,fortune_top100_ranked,Morgan Stanley,@morganstanley,Mon Oct 31 16:00:00 +0000 2022,"Third-quarter corporate earnings results have largely beaten expectations so far, but the resilience may not last. Find out why and what it could mean for investors. https://t.co/7W51w5AEOg",not_humor,0.880000,none,none,false,strong_not_humor_no_humor_cue
fortune:20:1623701127328833539,1623701127328833539,fortune_top100_ranked,Bank of America,@bankofamerica,Thu Feb 09 15:11:30 +0000 2023,"Whatever your goals, our local specialists are right here for you with one-on-one guidance. Get started at a local financial center or 24/7 in our Mobile Banking app.",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:25:758327593275973632,758327593275973632,fortune_top100_ranked,Home Depot,@HDCares,Wed Jul 27 15:46:01 +0000 2016,@MaryDudasik1 TY for letting us know how great Donna is! You may share ur full story w/ us by emailing TeamSocial@homedepot.com! – TeamCare,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:46:1451194094852591619,1451194094852591619,fortune_top100_ranked,PepsiCo,@pepsico,Thu Oct 21 14:30:08 +0000 2021,"The #PepsiCoFoundation's IMPACTO program, part of PepsiCo’s Juntos Crecemos platform, is giving Hispanic-owned small businesses a much-needed boost during the pandemic. Learn how the initiative helped Miami restaurant 8 Burger build for a stronger future: https://t.co/l8P6TsQfxp https://t.co/g6xFclMdav",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:37:1816120157808316705,1816120157808316705,fortune_top100_ranked,Comcast,@comcast,Wed Jul 24 14:36:02 +0000 2024,RT @NBCOlympics: July 26 can’t come fast enough. 🤩 #ParisOlympics https://t.co/vWOE7njqsi,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:39:1747245151867552132,1747245151867552132,fortune_top100_ranked,Morgan Stanley,@morganstanley,Tue Jan 16 13:11:21 +0000 2024,"$MS 2023 earnings: Wealth Management added net new assets of $282 billion, representing a full-year 7% annualized growth rate from beginning period assets. https://t.co/L9XwQQQlWM",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:86:1843407170601210203,1843407170601210203,fortune_top100_ranked,American Airlines Group,@AmericanAir,Mon Oct 07 21:44:52 +0000 2024,We are monitoring the path of #HurricaneMilton and have issued a travel alert allowing customers whose travel plans are affected to rebook without change fees. Visit https://t.co/zKpdygHskR for more information on your flexible travel options. https://t.co/9IEVWNMpBs,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:41:2004590532685672473,2004590532685672473,fortune_top100_ranked,Dell Technologies,@Dell,Fri Dec 26 16:30:01 +0000 2025,This is how your email finds me today 💙 https://t.co/AAhlGHDcyH,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:69:1803125507418120441,1803125507418120441,fortune_top100_ranked,Nationwide,@nationwide,Tue Jun 18 17:59:56 +0000 2024,"RT @MiLB: After two days exploring Black baseball and Negro League history across Florida and Alabama, we made it to Birmingham! Join us f…",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:97:1602396517268062245,1602396517268062245,fortune_top100_ranked,Bristol-Myers Squibb,@bmsnews,Mon Dec 12 20:14:35 +0000 2022,Join us in celebrating Victoria Diab's recognition as a @PhRMA 2022 #WorkingForCures Champion and learn how she’s inspiring colleagues and patients alike through her advocacy for medical innovation.,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:41:1844762965548970307,1844762965548970307,fortune_top100_ranked,Dell Technologies,@Dell,Fri Oct 11 15:32:19 +0000 2024,"It's not just tech, it's a lifestyle 😎 How are you powering your day? ☕🦾 https://t.co/TKTyoskr89",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:cocacola:1590394926017417218,1590394926017417218,benchmark_humor_brand,Coca-Cola,@cocacola,Wed Nov 09 17:24:33 +0000 2022,.@TimHowardGK + @CarliLloyd = American Dream #BelievingIsMagic #TrophyTour #FIFAWorldCup @CocaCola https://t.co/5QEhPPD1h5,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:22:1587133146633588736,1587133146633588736,fortune_top100_ranked,Ford Motor,@Ford,Mon Oct 31 17:23:24 +0000 2022,@FordTrucks Frunk or Treat #FEARTHETRIBE Edition https://t.co/vYQwhbi3Ys,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:59:1489346711814299656,1489346711814299656,fortune_top100_ranked,MetLife,@metlife,Thu Feb 03 21:15:01 +0000 2022,"📢 Applications are now open for @GirlsWhoCode’s free summer programs. Since 2018, MetLife Foundation has supported #GirlsWhoCode and their mission to help high school students learn to code and get their start in tech. Apply today. https://t.co/wJ44nCt711 #WomenInTech https://t.co/tyLoxkbb51",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:27:1420448470964609030,1420448470964609030,fortune_top100_ranked,Kroger,@kroger,Wed Jul 28 18:18:00 +0000 2021,Get the recipe here: https://t.co/WmdNIEUpLr,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:87:1261426156210806785,1261426156210806785,fortune_top100_ranked,Tyson Foods,@tysonfoods,Fri May 15 22:40:06 +0000 2020,Thank you @USDOT and @FMCSA for prioritizing improved safety and increased flexibility for our nation's commercial vehicle drivers. https://t.co/t8N8oWtf9J,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
